0.968824 1.4061425888499868
1.15288 2.2709014354154706
1.22101 2.7380711932908617
1.35009 3.305527243918768
1.48276 3.709052200602335
1.63216 3.5550677461501454
1.76124 3.93747373538644
1.95367 3.9042164587957195
2.15685 4.052824437765296
2.26203 4.13822957407858
2.36601 4.22372667309275
2.43892 4.494140760800303
2.58234 4.589963876375529
2.68513 4.858452420304644
2.79031 4.882866754075019
2.89668 5.144622016411786
2.99708 5.121631843228134
3.10225 5.127067059823575
3.20504 5.072737983149584
3.30902 5.083666779250511
3.41181 5.059284684386
3.5134 5.084961448169222
3.61619 4.944826829879687
3.72137 5.095857826682766
3.82296 5.317207283542335
3.92694 5.449398202218163
4.02853 5.581351870007514
4.13371 5.6566460085665
4.24008 5.876084862347091
4.34646 6.063362689853856
4.43968 6.275721983120741
4.55083 6.095523716127682
4.65482 6.0017213246420384
4.76956 5.647240839072549
4.87354 5.353877678601248
4.97513 5.215805912784817
5.11138 4.86422792546992
5.22015 4.547260692231287
5.31935 4.362531162263307
5.4054 4.301331552911836
5.53209 4.4619233602055015
5.67552 4.147498767245335
5.72213 4.3627562621943845
5.88109 4.096191937237849
5.98507 4.156541022054427
6.11296 4.190487679807852
6.22172 4.108382984670104
6.32571 3.986472510347553
6.42969 3.9011351783217645
6.54443 3.8330128858016317
6.63526 3.8278996788148825
6.73685 3.717877538071059
6.88864 3.3999865986559916
6.98187 3.2239983521129805
7.07749 3.0348627716928025
7.1743 2.84002388865809
7.27469 2.670323747312329
7.40138 2.4083423297084763
7.58066 2.473832572038447
7.71811 2.4504005338833577
7.82688 2.316299012128547
7.92966 2.3688252164945935
8.1197 1.9993317788899034
8.22129 1.8774213045673482
8.32288 1.7798929251093052
8.42447 1.65798245078675
8.52607 1.5726451187609598
8.62766 1.4751167393029156
8.74825 1.3777718222149484
8.93935 1.7934677087774815
9.14731 2.1137716450216444
9.23217 2.362883505444468
9.4485 2.577764998730069
9.60985 2.597601921070927
9.77838 2.6088841505026794
9.86443 2.650084393025688
10.0365 2.6898846910869443
10.1619 2.7188560227390535
10.2921 2.613965545431401
10.4777 2.4146053943144117
10.6114 2.2676103104366656
10.7332 2.2605093732757804
10.8657 2.2073388953178537
10.987 2.100872644825651
11.1112 2.239834862159267
11.2353 2.395076615977631
11.3595 2.5755038752831276
11.4843 2.7303743297491936
11.6109 2.9125207112583777
11.7374 3.0628702669834
11.864 3.227593550728762
11.9943 3.3792618455275165
12.1293 3.485385598190334
12.2178 3.6812827225130964
12.3469 3.624801476759656
12.501 3.6608767565634324
12.5967 3.766814036349387
12.7461 3.6691574741027737
12.8548 3.799380040907533
13.0066 3.6266763303927356
13.1285 3.8003425558022514
13.2755 3.5357176298412885
13.4231 3.7332775194336363
13.518 3.680060891544094
13.6631 3.4046268431356106
13.7723 3.3829812631717844
13.9198 3.2714843749999996
14.0279 3.025326865423033
14.1575 3.105285460423393
14.2901 2.8082412411091435
